,price_try,make,series,year,km,transmission,fuel,body_type,warranty,from_,wheel_drive,cylinder_number,torque_nm,engine_capacity_cc,engine_power_hp,max_power_rpm,min_power_rpm,acceleration_0to100_sec,max_speed_kmh,average_fuel_consumption_lt,painted_changed
1275,725000,Ford,Focus,2013,180200,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,270,1560,115,3600,2500,10.9,193,4.2,Painted or Changed
1276,580000,Renault,Megane,2010,155550,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,151,1598,110,6000,4250,10.5,195,6.9,Painted or Changed
1277,1200000,Mercedes - Benz,Other Mercedes - Benz,1997,60000,Automatic,Gasoline,Sedan,Warrantless,Owner,Rear-Wheel Drive,4,190,1998,136,2500,1200,11.8,202,9.6,Original
1278,468000,Toyota,Corolla,2006,240000,Semiautomatic,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,190,1364,90,3800,3000,14.5,180,4.9,Painted or Changed
1279,1300000,BMW,5 Series,2012,251000,Automatic,Diesel,Sedan,Warrantless,Owner,4WD (Continuous),4,450,1995,218,4400,1500,7.0,240,5.1,Painted or Changed
1280,168000,Tofaş,Other Tofaş,1994,25000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Rear-Wheel Drive,4,122,1581,115,5500,3250,15.2,155,6.5,Original
1281,410000,Renault,Megane,2005,264000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,200,1461,86,4000,1900,12.8,175,4.7,Original
1282,248000,Renault,Clio,1998,191600,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,114,1390,75,6000,3500,12.1,170,6.8,Original
1283,167500,Renault,Other Renault,1992,49266,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,140,1397,72,5100,3000,15.2,155,6.5,Original
1284,530000,Ford,Fiesta,2013,186743,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,185,1498,75,4000,1700,13.5,167,3.7,Painted or Changed
1285,380000,Renault,Symbol,2007,294000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,160,1461,85,3750,1900,16.5,160,4.5,Original
1286,625000,Renault,Other Renault,2011,228000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,240,1461,110,4000,1750,12.8,182,5.0,Painted or Changed
1287,560000,Other,Other Other,2012,180000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,154,1598,124,6300,3800,10.9,190,6.5,Original
1288,296000,Opel,Other Opel,1996,243000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,188,1998,136,2500,1200,10.0,215,8.7,Original
1289,805000,Opel,Astra,2014,58250,Manual,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,155,1598,115,6000,4000,12.3,185,6.6,Original
1290,839000,Honda,Civic,2013,194000,Automatic,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,152,1595,125,6500,4200,10.3,192,6.7,Original
1291,335000,Fiat,Other Fiat,2001,167000,Automatic,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,144,1581,103,5750,4250,12.2,180,9.2,Painted or Changed
1292,455000,Hyundai,Other Hyundai,2011,287000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,235,1493,110,4000,1900,11.5,176,4.6,Original
1293,165000,Fiat,Other Fiat,1998,261000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,144,1581,103,5750,4000,10.7,187,8.1,Original
1294,679000,Hyundai,Other Hyundai,2013,139000,Manual,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,157,1591,135,6300,4850,9.9,195,5.7,Original
1295,920000,Volkswagen,Other Volkswagen,2012,220000,Manual,Diesel,Other,Warrantless,Owner,Front-Wheel Drive,4,250,1598,105,4400,2500,12.5,193,4.4,Painted or Changed
1296,250000,Volkswagen,Other Volkswagen,1995,192000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,225,1896,110,2500,1200,11.5,192,5.0,Original
1297,360000,Seat,Other Seat,2001,342000,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,145,1595,100,2500,1200,11.4,188,7.7,Painted or Changed
1298,750000,Hyundai,Other Hyundai,2014,105000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,262,1582,128,4000,1900,10.1,190,4.4,Original
1299,720000,Renault,Fluence,2015,207000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,200,1461,90,4000,1750,13.0,180,4.5,Original
1300,1120000,Honda,Civic,2018,69000,Semiautomatic,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,152,1597,125,6500,4300,11.6,196,6.7,Original
1301,580000,Renault,Clio,2013,93000,Manual,Gasoline,Other,Warrantless,Owner,Front-Wheel Drive,4,105,1149,75,5500,4250,13.4,167,5.5,Original
1302,640000,Hyundai,Other Hyundai,2015,84300,Manual,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,121,1248,84,6000,4000,12.7,170,5.1,Painted or Changed
1303,525000,Hyundai,Other Hyundai,2014,123500,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,3,95,998,65,5500,3500,14.9,155,5.1,Painted or Changed
1304,2050000,Audi,Other Audi,2015,145000,Semiautomatic,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,400,1968,190,3800,1750,8.2,232,4.4,Painted or Changed
1305,680000,Opel,Corsa,2017,13000,Manual,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,115,1229,70,5600,4000,16.0,162,5.4,Original
1306,420000,Volkswagen,Other Volkswagen,2003,239000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,148,1595,105,2500,1200,11.3,192,6.9,Painted or Changed
1307,155000,Fiat,Other Fiat,1991,290000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,150,1581,86,2500,1200,15.2,155,5.5,Painted or Changed
1308,340000,Renault,Symbol,2009,194000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,114,1390,75,5500,4250,12.5,170,7.1,Painted or Changed
1309,845000,Ford,Focus,2017,168000,Semiautomatic,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,300,1499,120,3600,1750,10.9,193,4.2,Painted or Changed
1310,660000,Opel,Astra,2012,89000,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,155,1598,115,6000,4000,11.7,191,6.5,Original
1311,680000,Opel,Astra,2012,175000,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,190,1248,95,4000,1750,14.5,175,4.1,Original
1312,850000,Fiat,Egea,2019,46000,Automatic,Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,152,1598,110,5500,4500,11.2,192,6.3,Original
1313,347000,Honda,Civic,1996,196500,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,120,1396,90,2500,1200,10.8,177,6.8,Painted or Changed
1314,385000,Honda,Civic,2000,320000,Automatic,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,143,1590,126,6400,5000,11.8,190,9.0,Painted or Changed
1315,722500,Renault,Clio,2019,88500,Manual,Diesel,Other,Warrantless,Owner,Front-Wheel Drive,4,200,1461,75,4000,1750,14.3,168,3.6,Painted or Changed
1316,435000,Renault,Symbol,2010,218300,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,114,1390,75,5500,4250,12.5,170,7.1,Painted or Changed
1317,475000,Volkswagen,Jetta,2008,237000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,250,1896,105,4000,1900,11.9,189,5.2,Original
1318,472000,Fiat,Linea,2017,200000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,200,1248,95,4000,1500,13.8,170,4.9,Painted or Changed
1319,675000,Opel,Other Opel,2011,298000,Automatic,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,300,1956,130,4000,2500,11.2,204,6.7,Painted or Changed
1320,205000,Renault,Other Renault,1996,400000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,150,1565,78,2500,1200,15.2,166,5.5,Original
1321,595000,Fiat,Egea,2016,238000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,200,1248,95,3750,1500,11.7,183,4.1,Original
1322,540000,Hyundai,Other Hyundai,2010,165750,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,125,1399,97,6000,4700,12.3,177,6.5,Painted or Changed
1323,990000,Honda,Civic,2017,110000,Automatic,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,150,1600,125,2500,1200,15.2,155,5.5,Painted or Changed
1324,285000,Seat,Other Seat,2001,282000,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,145,1595,100,2500,1200,10.7,188,7.8,Painted or Changed
1325,1325000,BMW,5 Series,2012,171000,Automatic,Diesel,Sedan,Warrantless,Owner,Rear-Wheel Drive,4,380,1995,184,4000,2750,8.1,225,5.2,Painted or Changed
1326,255500,Renault,Other Renault,1999,295000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,131,1598,90,5250,2500,14.8,187,6.2,Painted or Changed
1327,570000,Opel,Astra,2011,132000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,200,1248,90,4000,2500,13.7,172,5.1,Painted or Changed
1328,475000,Honda,Civic,2001,220000,Automatic,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,152,1590,110,6300,4800,11.3,192,7.0,Painted or Changed
1329,600000,Opel,Corsa,2012,59000,Semiautomatic,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,115,1229,85,5600,4000,14.9,172,5.1,Painted or Changed
1330,340000,Renault,Symbol,2008,247090,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,160,1461,65,3750,1900,16.5,160,4.5,Painted or Changed
1331,770000,Volkswagen,Jetta,2014,211000,Semiautomatic,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,250,1598,105,4400,2500,11.7,190,4.7,Painted or Changed
1332,565000,Honda,Civic,2008,231000,Manual,Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,152,1595,125,6500,4200,10.3,197,6.7,Painted or Changed
1333,630000,Ford,Fiesta,2013,187000,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,185,1498,75,4000,1700,13.5,167,3.7,Painted or Changed
1334,450000,Toyota,Corolla,1995,208000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,150,1600,125,2500,1200,15.2,155,5.5,Painted or Changed
1335,615000,Fiat,Linea,2015,135000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,200,1248,95,4000,1500,13.8,170,4.9,Original
1336,325000,Hyundai,Other Hyundai,2006,402000,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,235,1493,110,4000,1900,11.1,180,4.5,Painted or Changed
1337,220000,Tofaş,Other Tofaş,1994,1,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Rear-Wheel Drive,4,125,1581,83,5800,3000,13.2,170,6.5,Original
1338,638000,Peugeot,Other Peugeot,2011,148000,Automatic,LPG & Gasoline,Other,Warrantless,Owner,Front-Wheel Drive,4,160,1598,122,6000,4250,12.1,186,10.1,Original
1339,400000,Peugeot,Other Peugeot,2002,173000,Automatic,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,111,1360,76,2500,1200,13.2,160,6.9,Original
1340,358000,Other,Other Other,2009,206500,Manual,Diesel,Other,Warrantless,Owner,Front-Wheel Drive,4,160,1461,70,4000,1700,18.0,150,5.3,Painted or Changed
1341,517000,Other,Other Other,2013,236000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,230,1560,93,3500,1750,11.2,180,4.3,Original
1342,450000,Audi,Other Audi,2007,227000,Automatic,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,148,1595,102,2500,1200,12.9,183,7.6,Original
1343,111111,Volkswagen,Polo,2014,146000,Manual,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,160,1197,90,4800,1400,10.8,184,4.7,Original
1344,4600,Fiat,Other Fiat,2006,78000,Manual,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,115,1368,77,6000,3000,13.2,165,5.9,Painted or Changed
1345,453000,Volkswagen,Golf,2004,240000,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,155,1598,115,6000,4000,10.8,192,6.7,Painted or Changed
1346,475000,Opel,Astra,2006,166500,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,200,1248,90,4400,2500,13.5,172,4.8,Original
1347,565999,Honda,Civic,2006,225000,Automatic,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,152,1590,110,6300,4800,11.3,192,7.0,Painted or Changed
1348,1330000,Honda,Civic,2021,14700,Semiautomatic,LPG & Gasoline,Sedan,Warranted,Owner,Front-Wheel Drive,4,152,1597,125,6500,4300,11.5,196,6.3,Original
1349,565000,Opel,Astra,2009,216000,Manual,LPG & Gasoline,Other,Warrantless,Owner,Front-Wheel Drive,4,155,1598,115,2500,1200,13.3,192,6.9,Painted or Changed
1350,1460000,Seat,Other Seat,2020,19500,Semiautomatic,Gasoline,Hatchback,Warranted,Owner,Front-Wheel Drive,4,250,1498,150,5000,1500,8.3,213,5.1,Original
1351,620000,Volkswagen,Polo,2014,163000,Manual,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,132,1390,85,5000,3800,11.9,177,5.9,Painted or Changed
1352,620000,Honda,Civic,2009,273000,Automatic,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,152,1595,125,6500,4200,10.3,192,6.7,Painted or Changed
1353,525000,Renault,Symbol,2015,168000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,220,1461,90,4000,1750,12.2,167,3.9,Painted or Changed
1354,655000,Renault,Clio,2016,125000,Manual,Diesel,Other,Warrantless,Owner,Front-Wheel Drive,4,200,1461,75,4000,1750,14.3,168,3.6,Original
1355,250000,Toyota,Corolla,1999,218000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,150,1332,86,2500,1200,12.5,175,6.9,Painted or Changed
1356,130000,Tofaş,Other Tofaş,1992,200000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Rear-Wheel Drive,4,122,1581,115,5500,3250,15.2,155,6.5,Original
1357,440000,Fiat,Other Fiat,2012,243000,Manual,Diesel,Other,Warrantless,Owner,Front-Wheel Drive,4,130,1300,95,2500,1200,15.2,155,5.5,Painted or Changed
1358,790000,Opel,Astra,2014,139000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,320,1598,136,3500,2000,10.1,205,4.2,Original
1359,815000,Hyundai,Other Hyundai,2015,114000,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,300,1582,136,4000,1750,10.2,197,3.6,Painted or Changed
1360,380000,Hyundai,Other Hyundai,2010,325000,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,216,1493,88,4000,1900,12.1,173,4.5,Painted or Changed
1361,905000,Seat,Other Seat,2021,40000,Semiautomatic,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,3,200,999,110,5500,2000,9.4,195,4.7,Original
1362,820000,Hyundai,Other Hyundai,2017,185300,Semiautomatic,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,300,1582,136,4000,1900,11.0,200,4.1,Painted or Changed
1363,365000,Volkswagen,Other Volkswagen,2004,370000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,148,1595,105,2500,1200,11.3,192,6.9,Original
1364,600000,Renault,Megane,2014,120000,Semiautomatic,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,240,1461,110,4000,1750,10.5,190,4.4,Original
1365,625000,Renault,Fluence,2012,206000,Semiautomatic,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,240,1461,110,4000,2000,11.5,185,4.4,Original
1366,685000,Renault,Clio,2016,128000,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,200,1461,75,2500,1200,14.3,168,3.6,Original
1367,695000,Opel,Astra,2012,85500,Manual,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,155,1598,115,6000,4000,11.7,191,6.5,Original
1368,710000,Fiat,Egea,2020,41000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,127,1368,95,6000,4500,11.5,185,5.7,Original
1369,332000,Fiat,Other Fiat,2007,299999,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,200,1248,90,4000,1750,11.9,175,4.6,Original
1370,1370000,Volkswagen,Passat,2018,127000,Semiautomatic,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,250,1598,120,4000,1750,10.8,206,4.0,Painted or Changed
1371,460000,Opel,Astra,2007,258000,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,200,1248,90,4400,2500,13.5,172,4.8,Painted or Changed
1372,550000,Renault,Symbol,2014,140000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,220,1461,90,4000,1750,12.2,167,3.9,Original
1373,580000,Ford,Focus,2011,185500,Manual,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,150,1600,125,2500,1200,15.2,155,5.5,Painted or Changed
1374,207500,Ford,Other Ford,1997,153000,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,130,1597,90,5300,3000,12.3,177,6.5,Painted or Changed
1375,540000,Fiat,Linea,2014,153000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,200,1248,95,4000,1500,13.8,170,4.9,Painted or Changed
1376,648000,Renault,Fluence,2015,199700,Semiautomatic,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,240,1461,110,4000,2000,11.5,185,4.4,Painted or Changed
1377,165000,Tofaş,Other Tofaş,1993,100000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Rear-Wheel Drive,4,122,1581,76,5500,3250,15.2,155,6.5,Original
1378,815000,Opel,Astra,2017,67000,Manual,Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,155,1598,115,6000,4000,11.9,193,6.5,Original
1379,625000,Renault,Clio,2014,78500,Manual,LPG & Gasoline,Other,Warrantless,Owner,Front-Wheel Drive,3,135,898,90,5250,2500,11.2,182,4.5,Painted or Changed
1380,265000,Fiat,Other Fiat,2004,403000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,180,1248,70,4000,1750,14.5,160,4.7,Original
1381,720000,Volkswagen,Polo,2012,108400,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,230,1598,90,4200,2500,11.5,180,4.2,Original
1382,740000,Opel,Corsa,2016,113000,Semiautomatic,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,190,1248,95,4000,1500,13.5,182,3.2,Painted or Changed
1383,430000,Opel,Astra,2003,267,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,150,1598,103,6000,3200,11.5,188,7.5,Painted or Changed
1384,295000,Opel,Other Opel,1998,225000,Manual,Gasoline,Other,Warrantless,Owner,Front-Wheel Drive,4,148,1598,106,2500,1200,9.8,203,7.7,Original
1385,640000,Volkswagen,Passat,2007,351000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,320,1968,140,4000,2500,9.8,209,5.8,Painted or Changed
1386,710000,Honda,Civic,2008,113000,Automatic,Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,152,1595,125,6500,4200,10.3,192,6.7,Painted or Changed
1387,420000,Opel,Corsa,2005,260800,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,170,1248,70,2500,1200,14.5,165,4.5,Painted or Changed
1388,215000,Toyota,Corolla,1992,350000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,111,1332,88,2500,1200,11.5,175,5.5,Original
1389,360000,Fiat,Other Fiat,2006,177500,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,190,1248,75,4000,1750,13.6,165,4.5,Painted or Changed
1390,865484,Other,Other Other,2021,358646,Automatic,Electric,Other,Warrantless,Owner,4WD (Continuous),4,650,1520,571,6500,4500,4.0,250,6.6,Original
1391,835000,Volkswagen,Jetta,2017,230000,Manual,Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,175,1197,105,5500,4000,10.7,194,5.0,Painted or Changed
1392,950000,Volkswagen,Jetta,2015,130000,Semiautomatic,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,250,1598,105,4400,2500,11.7,190,4.7,Original
1393,350000,Peugeot,Other Peugeot,2006,200000,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,150,1398,69,4000,1750,14.7,168,4.3,Painted or Changed
1394,1415000,Seat,Other Seat,2020,7650,Semiautomatic,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,250,1498,150,5000,1500,8.3,213,5.1,Original
1395,300000,Honda,Other Honda,1996,400000,Automatic,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,178,1997,131,6000,5000,12.1,200,10.1,Painted or Changed
1396,752000,Volkswagen,Jetta,2013,130000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,200,1390,122,5000,1500,9.8,202,6.2,Original
1397,450000,Fiat,Other Fiat,2007,197926,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,115,1368,77,6000,3000,13.2,165,5.9,Original
1398,180000,Fiat,Other Fiat,1996,239000,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,106,1372,70,6000,3000,12.9,161,6.5,Original
1399,875000,Other,Other Other,2013,233000,Semiautomatic,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,250,1598,105,3000,1500,10.9,194,3.9,Original
1400,500000,Toyota,Other Toyota,2007,95000,Manual,LPG & Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,116,1296,87,6000,4200,11.5,170,6.0,Painted or Changed
1401,498000,Volkswagen,Golf,2008,297000,Semiautomatic,Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,220,1390,140,5600,4000,8.8,203,7.1,Painted or Changed
1402,1050000,BMW,5 Series,2009,327000,Automatic,Diesel,Sedan,Warrantless,Dealer,Rear-Wheel Drive,4,350,1995,177,4000,1750,8.4,226,6.1,Original
1403,910000,Toyota,Corolla,2015,84465,Manual,Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,160,1598,132,6400,4400,10.0,200,6.3,Original
1404,288800,Hyundai,Other Hyundai,2000,268000,Manual,LPG & Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,118,1341,86,2500,1200,12.5,169,6.4,Original
1405,699750,Fiat,Egea,2018,108000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,200,1248,95,3750,1500,11.7,183,4.1,Original
1406,350000,Fiat,Linea,2012,249000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,200,1248,90,4000,1750,13.8,170,4.9,Original
1407,847000,Peugeot,Other Peugeot,2020,42000,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,250,1499,102,4000,1750,9.9,188,3.5,Original
1408,400000,Hyundai,Other Hyundai,2008,526000,Manual,Diesel,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,255,1582,115,4000,1900,11.6,188,4.7,Original
1409,580000,Fiat,Linea,2017,72000,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,200,1248,95,4000,1500,13.8,170,4.9,Painted or Changed
1410,495000,Fiat,Linea,2009,185000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,206,1368,120,5000,1750,9.0,200,6.7,Painted or Changed
1411,672000,Other,Other Other,2012,133000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,145,1598,105,6000,4000,12.1,188,6.5,Painted or Changed
1412,159250,Opel,Astra,1994,254000,Manual,LPG & Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,140,1389,60,2500,1200,15.2,155,5.5,Original
1413,535000,Opel,Astra,2006,208000,Semiautomatic,LPG & Gasoline,Hatchback,Warrantless,Dealer,Front-Wheel Drive,4,150,1598,105,6000,3900,13.3,185,6.5,Original
1414,570000,Opel,Astra,2011,172500,Manual,Diesel,Sedan,Warrantless,Owner,Front-Wheel Drive,4,200,1248,90,4000,2500,13.7,172,5.1,Painted or Changed
1415,430000,Renault,Symbol,2011,196000,Manual,LPG & Gasoline,Sedan,Warrantless,Owner,Front-Wheel Drive,4,114,1390,75,5500,4250,12.5,170,7.1,Painted or Changed
1416,820000,Hyundai,Other Hyundai,2020,92000,Automatic,Gasoline,Hatchback,Warrantless,Owner,Front-Wheel Drive,4,134,1368,100,6000,1500,12.2,176,6.1,Original
